random_order,id,sch_level,dist_id,dist_name,sch_name,lstate,county,city,lat,lon,street,zip,private
3284,02063127,Elementary,,,THE RIVERSIDE SCHOOL,VT,CALEDONIA,LYNDONVILLE,45,-72,30 LILY POND RD,5851,1
3285,A0992003,Combined elem/sec,,,LOGOS CHRISTIAN ACADEMY,AZ,PINAL,CASA GRANDE,33,-112,PO BOX 11493,85130,1
3286,00354887,Elementary,,,NORTHSHORE ADVENTIST ACADEMY,IL,COOK,CHICAGO,42,-88,5220 N CALIFORNIA AVE,60625,1
3287,510324002078,Middle,5103240,RICHMOND CITY PBLC SCHS,THOMAS C. BOUSHALL MIDDLE,VA,RICHMOND CITY,RICHMOND,37,-77,3400 Hopkins Rd,23234,
3288,340004800335,High,3400048,ACADEMY CHARTER HIGH SCHOOL,Academy Charter High School,NJ,MONMOUTH COUNTY,LAKE COMO,40,-74,1725 MAIN STREET,7719,
3289,040015401770,High,400154,SHONTO GOVERNING BOARD OF EDUCATION INC. (6353),Shonto Preparatory Technology High School,AZ,NAVAJO COUNTY,SHONTO,37,-111,East Highway 160/98,86054,
3290,A0105840,Combined elem/sec,,,NEW DAY,MT,YELLOWSTONE,BILLINGS,46,-109,1724 LAMPMAN DR,59102,1
3291,330309000511,Middle,3303090,FRANKLIN SCHOOL DISTRICT,Franklin Middle School,NH,MERRIMACK COUNTY,FRANKLIN,43,-72,200 Sanborn St.,3235,
3292,470318002103,Middle,4703180,DAVIDSON COUNTY,KIPP Academy Nashville,TN,DAVIDSON COUNTY,NASHVILLE,36,-87,123 Douglas AVE,37207,
3293,262169005870,High,2621690,LINDEN COMMUNITY SCHOOLS,Linden High School,MI,GENESEE COUNTY,LINDEN,43,-84,7201 SILVER LAKE RD,48451,
3294,240009001736,Middle,2400090,BALTIMORE CITY PUBLIC SCHOOLS,Baltimore Collegiate School for Boys,MD,BALTIMORE CITY,BALTIMORE,39,-77,900 Woodbourne Ave,21212,
3295,381651000574,High,3816510,SELFRIDGE 8,SELFRIDGE HIGH SCHOOL,ND,SIOUX COUNTY,SELFRIDGE,46,-101,210 2nd Ave S,58568,
3296,A9104650,Combined elem/sec,,,LAKE MEAD CHRISTIAN ACADEMY,NV,CLARK,HENDERSON,36,-115,540 E LAKE MEAD PKWY,89015,1
3297,00249566,Elementary,,,ST JOHN THE BELOVED SCHOOL,DE,NEW CASTLE,WILMINGTON,40,-76,905 MILLTOWN RD 1,19808,1
3298,410883000093,High,4108830,NORTH CLACKAMAS SD 12,Clackamas High School,OR,CLACKAMAS COUNTY,CLACKAMAS,45,-123,14486 SE 122nd Ave,97015,
3299,A0503518,Combined elem/sec,,,WESTSIDE CHRISTIAN SCHOOL,UT,WASHINGTON,ST GEORGE,37,-114,2299 W 2000 N,84770,1
3300,181209001894,Elementary,1812090,VIGO COUNTY SCHOOL CORP,Benjamin Franklin Elem School,IN,VIGO COUNTY,TERRE HAUTE,39,-87,1600 Dr Iverson C Bell Ln,47807,
3301,A1503907,Elementary,,,IMAGINE SCHOOL HOUSE INC,VT,FRANKLIN,EAST FAIRFIELD,45,-73,880 RUGG RD,5448,1
3302,A9101622,Elementary,,,KENDALL DEMONSTRATION ELEMENTARY SCHOOL,DC,DISTRICT OF COLUMBIA,WASHINGTON,39,-77,800 FLORIDA AVE NE,20002,1
3303,510189000794,Elementary,5101890,HENRICO CO PBLC SCHS,DONAHOE ELEM,VA,HENRICO COUNTY,SANDSTON,38,-77,1801 Graves Rd,23150,
3304,00792151,Combined elem/sec,,,HERITAGE CHRISTIAN SCHOOL,MT,GALLATIN,BOZEMAN,46,-111,4310 DURSTON RD,59718,1
3305,A0103727,Elementary,,,CENTRAL KANSAS CHRISTIAN ACADEMY,KS,BARTON,GREAT BEND,38,-99,215 MCKINLEY ST,67530,1
3306,00704346,Elementary,,,CHANDLER CHRISTIAN SCHOOL,MN,MURRAY,CHANDLER,44,-96,PO BOX 173,56122,1
3307,170993000985,Elementary,1709930,CITY OF CHICAGO SD 299,Nash Elem School,IL,COOK COUNTY,CHICAGO,42,-88,4837 W Erie St,60644,
3308,130129000529,High,1301290,COBB COUNTY,Wheeler High School,GA,COBB COUNTY,MARIETTA,34,-84,375 Holt Rd NE,30068,
3309,A0702090,Combined elem/sec,,,RAPID CITY CHRISTIAN SCHOOL,SD,PENNINGTON,RAPID CITY,44,-103,23757 ARENA DR,57702,1
3310,262883002036,High,2628830,PORT HURON AREA SCHOOL DISTRICT,Harrison Center,MI,ST. CLAIR COUNTY,PORT HURON,43,-82,55  15th Street,48060,
3311,362058004497,High,3600092,NEW YORK CITY GEOGRAPHIC DISTRICT #15,BROOKLYN HIGH SCHOOL OF THE ARTS,NY,KINGS COUNTY,BROOKLYN,41,-74,345 DEAN ST,11217,
3312,270444000190,High,2704440,BEMIDJI PUBLIC SCHOOL DISTRICT,BEMIDJI SENIOR HIGH,MN,BELTRAMI COUNTY,BEMIDJI,47,-95,2900 DIVISION ST W,56601,
3313,00033193,Elementary,,,GLENVIEW ADVENTIST ACADEMY,AZ,MARICOPA,PHOENIX,34,-112,6801 N 43RD AVE,85019,1
3314,360115806600,Middle,3601158,LEGACY COLLEGE PREPARATORY CHARTER SCHOOL,LEGACY COLLEGE PREPARATORY CHARTER SCHOOL,NY,BRONX COUNTY,BRONX,41,-74,416 WILLIS AVE,10454,
3315,390144405673,Middle,3901444,CITIZENS LEADERSHIP ACADEMY,Citizens Leadership Academy,OH,CUYAHOGA COUNTY,CLEVELAND,42,-82,9711 Lamont Ave,44106,
3316,290060303311,Middle,2900603,CROSSROADS CHARTER SCHOOLS,CROSSROADS HIGH SCHOOL,MO,JACKSON COUNTY,KANSAS CITY,39,-95,816 BROADWAY,64105,
3317,00423434,Elementary,,,ST STANISLAUS SCHOOL,IN,LAPORTE,MICHIGAN CITY,42,-87,1506 WASHINGTON ST,46360,1
3318,BB160529,Combined elem/sec,,,"CORNERSTONE SCHOOLS OF WASHINGTON, DC",DC,DISTRICT OF COLUMBIA,WASHINGTON,39,-77,"3742 ELY PLACE, SE",20019,1
3319,A1502275,Elementary,,,VALOR CHRISTIAN ACADEMY- INC,NE,DOUGLAS,OMAHA,41,-96,2941 N 80TH ST,68134,1
3320,220090000708,Elementary,2200900,LAFOURCHE PARISH,Golden Meadow Upper Elementary School,LA,LAFOURCHE PARISH,GOLDEN MEADOW,29,-90,124 North Third Street,70357,
3321,463460000298,High,4634600,HOVEN SCHOOL DISTRICT 53-2,Hoven High School - 01,SD,POTTER COUNTY,HOVEN,45,-100,98 5th Ave W,57450,
3322,A1503914,Elementary,,,THE DOWNTOWN SCHOOL,VT,BENNINGTON,MANCHESTER CENTER,43,-73,106 PALMER PL,5255,1
3323,00539121,Elementary,,,REDEMPTORIST ELEMENTARY SCHOOL,LA,EAST BATON ROUGE,BATON ROUGE,30,-91,3655 SAINT GERARD AVE,70805,1
3324,A1770018,Combined elem/sec,,,THE RENAISSANCE ACADEMY PREP SCHOOL FOR BOYS,AL,JEFFERSON,BIRMINGHAM,34,-87,1220 50TH ST S,35222,1
3325,291640002808,High,2900027,UNIVERSITY ACADEMY,UNIVERSITY ACADEMY-UPPER,MO,JACKSON COUNTY,KANSAS CITY,39,-95,6801 HOLMES RD,64131,
3326,483039003416,Elementary,4830390,MESQUITE ISD,RUTHERFORD EL,TX,DALLAS COUNTY,MESQUITE,33,-97,1607 SIERRA DR,75149,
3327,490051000354,Elementary,4900510,LOGAN CITY DISTRICT,Wilson School,UT,CACHE COUNTY,LOGAN,42,-112,89 S 500 E,84321,
3328,180002701815,Elementary,1800027,CHARTER SCHOOL OF THE DUNES,Charter School of the Dunes,IN,LAKE COUNTY,GARY,42,-87,7300 East Melton Rd,46403,
3329,411004000925,Middle,4110040,PORTLAND SD 1J,Ockley Green Middle School,OR,MULTNOMAH COUNTY,PORTLAND,46,-123,6031 N Montana,97217,
3330,A9904364,Combined elem/sec,,,VERMONT COMMONS SCHOOL,VT,CHITTENDEN,SOUTH BURLINGTON,44,-73,75 GREEN MOUNTAIN DR,5403,1
3331,360113106555,Middle,3601131,SOUTH BRONX EARLY COLLEGE ACADEMY CHARTER SCHOOL,SOUTH BRONX EARLY COLLEGE ACADEMY CHARTER SCHOOL,NY,BRONX COUNTY,BRONX,41,-74,766 WESTCHESTER AVE,10455,
3332,530117002252,Middle,5301170,CHEHALIS SCHOOL DISTRICT,Chehalis Middle School,WA,LEWIS COUNTY,CHEHALIS,47,-123,1060 SW 20th Street,98532,
3333,01606417,Combined elem/sec,,,ST MARYS SCHOOLS,MA,WORCESTER,WORCESTER,42,-72,50 RICHLAND ST,1610,1
3334,470318002432,Middle,4703180,DAVIDSON COUNTY,Valor Voyager Academy,TN,DAVIDSON COUNTY,NASHVILLE,36,-87,4527 Nolensville RD,37211,
3335,A0508425,Elementary,,,MONTESSORI CHILDREN'S HOUSE,WA,KING,REDMOND,48,-122,5003 218TH AVE NE,98053,1
3336,560445000441,High,5604450,FREMONT COUNTY SCHOOL DISTRICT #14,Wyoming Indian High School,WY,FREMONT COUNTY,ETHETE,43,-109,636 Blue Sky Highway,82520,
3337,080336006555,Elementary,803360,SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C,MONARCH MONTESSORI,CO,DENVER COUNTY,DENVER,40,-105,4895 PEORIA STREET,80239,
3338,290057403183,High,2900574,LIFT FOR LIFE ACADEMY,LIFT FOR LIFE ACADEMY HIGH SCH,MO,ST. LOUIS CITY,ST LOUIS,39,-90,1731 S BROADWAY,63104,
3339,110003100487,Middle,1100031,KIPP DC PCS,KIPP DC - Northeast Academy PCS,DC,DISTRICT OF COLUMBIA,WASHINGTON,39,-77,1375 Mount Olivet Rd NE,20002,
3340,160093000167,Elementary,1600930,BONNEVILLE JOINT DISTRICT,AMMON ELEMENTARY SCHOOL,ID,BONNEVILLE COUNTY,AMMON,43,-112,2900 CENTRAL AVENUE,83406,
3341,01931935,Combined elem/sec,,,SERENDIPITY CENTER,OR,MULTNOMAH,PORTLAND,46,-123,PO BOX 33350,97292,1
3342,340076303247,Elementary,3400763,HOPE COMMUNITY CHARTER SCHOOL,Hope Community Charter School,NJ,CAMDEN COUNTY,CAMDEN,40,-75,836 S. 4th Street,8103,
3343,A1300072,Combined elem/sec,,,WORLD HARVEST CHRISTIAN SCHOOL,AK,ANCHORAGE,EAGLE RIVER,61,-150,PO BOX 770454,99577,1
3344,190327000017,High,1903270,ALBIA COMM SCHOOL DISTRICT,Albia High School,IA,MONROE COUNTY,ALBIA,41,-93,503 B Ave East,52531,
3345,240009001661,Middle,2400090,BALTIMORE CITY PUBLIC SCHOOLS,Afya Public Charter School,MD,BALTIMORE CITY,BALTIMORE,39,-77,2800 Brendan Avenue,21213,
3346,A1770976,Elementary,,,VICTORIOUS KIDZ ACADEMY,GA,DOUGLAS,DOUGLASVILLE,34,-85,6544 MALONE RD,30134,1
3347,BB140250,Elementary,,,HIGH ROAD ACADEMY-PRIMARY AND MIDDLE,DC,DISTRICT OF COLUMBIA,WASHINGTON,39,-77,1530 1ST ST SW,20024,1
3348,100023000206,Middle,1000230,COLONIAL SCHOOL DISTRICT,Read (George) Middle School,DE,NEW CASTLE COUNTY,NEW CASTLE,40,-76,314 East Basin Road,19720,
3349,260017401043,Elementary,2600174,DETROIT ACADEMY OF ARTS AND SCIENCES,Detroit Academy of Arts and Sciences,MI,WAYNE COUNTY,DETROIT,42,-83,2985 EAST JEFFERSON AVE,48207,
3350,361224000981,High,3612240,GLENS FALLS CITY SCHOOL DISTRICT,GLENS FALLS SENIOR HIGH SCHOOL,NY,WARREN COUNTY,GLENS FALLS,43,-74,10 QUADE ST,12801,
3351,360110506385,Elementary,3601105,SOUTH BRONX CLASSICAL CHARTER SCHOOL II,SOUTH BRONX CLASSICAL CHARTER SCHOOL II,NY,BRONX COUNTY,BRONX,41,-74,333 E 135TH ST,10454,
3352,170019106545,High,1700191,KANE ROE,New Directions - Geneva,IL,KANE COUNTY,GENEVA,42,-88,416 McKinley Ave,60134,
3353,A0502189,Combined elem/sec,,,AMERICAN HERITAGE ACADEMY,NV,CLARK,HENDERSON,36,-115,2100 OLYMPIC AVE,89014,1
3354,A1300131,Combined elem/sec,,,ALPHA OMEGA CHRISTIAN,CA,RIVERSIDE,SAN JACINTO,34,-117,2363 S SAN JACINTO AVE,92583,1
3355,A1392004,Combined elem/sec,,,AUTISM ACADEMY FOR ED & DEVELOPMENT,AZ,MARICOPA,TEMPE,33,-112,7581 S WILLOW DR #103,85283,1
3356,X1282977,Combined elem/sec,,,JAMES VALLEY CHRISTIAN SCHOOL,SD,BEADLE,HURON,44,-98,1550 DAKOTA AVE N,57350,1
3357,060132213517,Elementary,602431,HIGH TECH ELEMENTARY NORTH COUNTY DISTRICT,High Tech Elementary North County,CA,,SAN MARCOS,33,-117,1480 W. San Marcos Blvd.,92078,
3358,A1302365,Elementary,,,LAKEVIEW,OH,GEAUGA,GARRETTSVILLE,41,-81,18431 MUMFORD RD,44231,1
3359,160051000107,Elementary,1600510,CALDWELL DISTRICT,VAN BUREN ELEMENTARY SCHOOL,ID,CANYON COUNTY,CALDWELL,44,-117,3115 MARBLE FRONT ROAD,83605,
3360,210015000025,Elementary,2100150,ASHLAND INDEPENDENT,Crabbe Elementary School,KY,BOYD COUNTY,ASHLAND,38,-83,520 17th St,41101,
3361,320006000461,Middle,3200060,CLARK COUNTY SCHOOL DISTRICT,Lied STEM Academy,NV,CLARK COUNTY,LAS VEGAS,36,-115,5350 W. Tropical Pkwy.,89130,
3362,A0303377,Combined elem/sec,,,HILLSIDE SCHOOL AT LAKEVIEW,WI,RACINE,WATERFORD,43,-88,1701 SHARP RD,53185,1
3363,A1592152,Combined elem/sec,,,TUCSON BAPTIST ACADEMY,AZ,PIMA,TUCSON,32,-111,1525 S COLUMBUS BLVD,85711,1
3364,160015100994,Elementary,1600151,PALOUSE PRAIRIE EDUCATIONAL ORGANIZATION INC.,PALOUSE PRAIRIE CHARTER SCHOOL,ID,LATAH COUNTY,MOSCOW,47,-117,1500 SOUTH LEVICK STREET,83843,
3365,500753000097,High,5000371,RIVER VALLEY TECHNICAL CENTER,River Valley Technical Center,VT,WINDSOR COUNTY,SPRINGFIELD,43,-72,307 South Street,5156,
3366,350006000925,Elementary,3500060,ALBUQUERQUE PUBLIC SCHOOLS,CHRISTINE DUNCAN HERITAGE ACADEMY,NM,BERNALILLO COUNTY,ALBUQUERQUE,35,-107,1900 ATRISCO DR. NW,87120,
3367,100128000297,High,1001280,NEW CASTLE COUNTY VOCATIONAL-TECHNICAL SCHOOL DISTRICT,Howard High School of Technology,DE,NEW CASTLE COUNTY,WILMINGTON,40,-76,401 East 12th Street,19801,
3368,A0503195,Elementary,,,QUEST MONTESSORI SCHOOL,RI,WASHINGTON,NARRAGANSETT,41,-71,1150 BOSTON NECK RD,2882,1
3369,061209001354,Elementary,612090,EL MONTE CITY,New Lexington Elementary,CA,LOS ANGELES COUNTY,EL MONTE,34,-118,10410 E. Bodger St.,91733,
3370,320006000780,High,3200060,CLARK COUNTY SCHOOL DISTRICT,Southwest Career and Technical Academy,NV,CLARK COUNTY,LAS VEGAS,36,-115,7050 W. Shelbourne Ave.,89113,
3371,220117000234,High,2200281,NEW ORLEANS CHARTER SCIENCE AND MATHEMATICS HS,New Orleans Charter Science and Mathematics HS,LA,ORLEANS PARISH,NEW ORLEANS,30,-90,5625 Loyola Avenue,70115,
3372,450117001671,Elementary,4501170,BERKELEY 01,Philip Simmons Elementary,SC,BERKELEY COUNTY,WANDO,33,-80,2095 Seven Sticks Drive,29492,
3373,080002006586,Elementary,800020,STATE CHARTER SCHOOL INSTITUTE,GLOBAL VILLAGE ACADEMY - COLORADO SPRINGS,CO,EL PASO COUNTY,COLORADO SPRINGS,39,-105,303 AUSTIN BLUFFS PARKWAY,80918,
3374,401326000615,Elementary,4013260,GRANDVIEW,GRANDVIEW PUBLIC SCHOOL,OK,STEPHENS COUNTY,COMANCHE,34,-98,# 277062 E  1840 Rd,73529,
3375,00563868,Combined elem/sec,,,THORNTON ACADEMY,ME,YORK,SACO,44,-70,438 MAIN ST,4072,1
3376,390513304079,High,3905133,OHIO HI-POINT CAREER CENTER,Ohio Hi-Point,OH,LOGAN COUNTY,BELLEFONTAINE,40,-84,2280 State Route 540,43311,
3377,061122001244,Elementary,611220,DIXIE ELEMENTARY,Dixie Elementary,CA,MARIN COUNTY,SAN RAFAEL,38,-123,1175 Idylberry Dr.,94903,
3378,480025912947,High,4800259,TRINITY CHARTER SCHOOL,PEGASUS SCHOOL,TX,CALDWELL COUNTY,LOCKHART,30,-98,896 ROBIN RANCH RD BLDG 9,78644,
3379,A9901830,Elementary,,,CENTER VIEW PAROCIAL SCHOOL,IN,WAYNE,WILLIAMSBURG,40,-85,9045 N CENTER RD,47393,1
3380,421485000673,Middle,4214850,CENTRAL FULTON SD,McConnellsburg MS,PA,FULTON COUNTY,MCCONNELLSBURG,40,-78,151 East Cherry Street,17233,
3381,240042000813,Elementary,2400420,HOWARD COUNTY PUBLIC SCHOOLS,Ilchester Elementary,MD,HOWARD COUNTY,ELLICOTT CITY,39,-77,4981 Ilchester Rd,21043,
3382,330003000613,Middle,3300030,NORTH COUNTRY CHARTER ACADEMY,North Country Charter Academy (M),NH,GRAFTON COUNTY,LITTLETON,44,-72,260 Cottage St. Suite A,3561,
3383,01506026,Elementary,,,PRINCE OF PEACE SCHOOL,WI,MILWAUKEE,MILWAUKEE,43,-88,1114 S 25TH ST,53204,1
3384,262994006573,High,2629940,ROCHESTER COMMUNITY SCHOOL DISTRICT,Rochester High School,MI,OAKLAND COUNTY,ROCHESTER HILLS,43,-83,180 SOUTH LIVERNOIS RD,48307,
3385,080336006444,Middle,803360,SCHOOL DISTRICT NO. 1 IN THE COUNTY OF DENVER AND STATE OF C,STRIVE PREP - WESTWOOD,CO,DENVER COUNTY,DENVER,40,-105,3201 W ARIZONA AVE.,80219,
3386,500681000255,Elementary,5006810,RICHFORD SCHOOL DISTRICT,Richford Elementary School,VT,FRANKLIN COUNTY,RICHFORD,45,-73,1 Elementary School Road,5476,
3387,A0500095,Combined elem/sec,,,THE FOUNDATION FOR BLIND CHILDREN,AZ,MARICOPA,PHOENIX,34,-112,1234 E NORTHERN AVE,85020,1
3388,060229514247,Elementary,602295,BAYPOINT PREPARATORY ACADEMY - SAN DIEGO DISTRICT,Baypoint Preparatory Academy - San Diego,CA,,SAN MARCOS,33,-117,1175 Linda Vista Dr,92078,
3389,551038002957,Middle,5510380,NEKOOSA SCHOOL DISTRICT,Central Wisconsin STEM Academy,WI,WOOD COUNTY,NEKOOSA,44,-90,540 Birch St,54457,
3390,420012900846,Elementary,4200129,AD PRIMA CS,Ad Prima CS,PA,PHILADELPHIA COUNTY,PHILADELPHIA,40,-75,3556 Frankford Avenue,19134,
3391,421479005363,Middle,4214790,MARS AREA SD,Mars Area MS,PA,BUTLER COUNTY,MARS,41,-80,1775 Three Degree Rd,16046,
3392,550108000159,Middle,5501080,BELOIT TURNER SCHOOL DISTRICT,Turner Middle,WI,ROCK COUNTY,BELOIT,43,-89,1237 Inman Pkwy,53511,
3393,062271011641,High,602266,ALLIANCE OUCHI-O'DONOVAN 6-12 COMPLEX DISTRICT,Alliance Ouchi-O'Donovan 6-12 Complex,CA,,LOS ANGELES,34,-118,5356 S. Fifth Ave.,90043,
3394,450144000215,Middle,4501440,CHARLESTON 01,Morningside Middle,SC,CHARLESTON COUNTY,NORTH CHARLESTON,33,-80,1999 Singley Lane,29405,
3395,490001600830,Elementary,4900016,TIMPANOGOS ACADEMY,Timpanogos Academy,UT,UTAH COUNTY,LINDON,40,-112,70 S 100 E,84042,
3396,320000100910,Elementary,3200001,STATE-SPONSORED CHARTER SCHOOLS,Somerset Academy Stephanie,NV,CLARK COUNTY,HENDERSON,36,-115,50 N. Stephanie Street,89074,
3397,341551005396,High,3415510,SPARTA TOWNSHIP PUBLIC SCHOOL DISTRICT,Sparta High School,NJ,SUSSEX COUNTY,SPARTA,41,-75,70 WEST MOUNTAIN ROAD,7871,
3398,01489858,Combined elem/sec,,,HERITAGE CHRISTIAN ACADEMY,WV,JACKSON,RAVENSWOOD,39,-82,PO BOX 427,26164,1
3399,490014501378,Elementary,4900145,WEILENMANN SCHOOL OF DISCOVERY,Weilenmann School of Discovery,UT,SUMMIT COUNTY,PARK CITY,41,-112,4199 W KILBY ROAD,84098,
3400,220030000189,Middle,2200300,CADDO PARISH,Ridgewood Middle School,LA,CADDO PARISH,SHREVEPORT,32,-94,2001 Ridgewood Drive,71118,
3401,00424777,Elementary,,,ST PETER LUTHERAN SCHOOL,IN,STARKE,NORTH JUDSON,41,-87,810 W TALMER AVE,46366,1
3402,480021112500,High,4800211,IDEA PUBLIC SCHOOLS,IDEA EDINBURG COLLEGE PREPARATORY,TX,HIDALGO COUNTY,EDINBURG,26,-98,2553 ROEGIERS RD,78541,
3403,130228004147,Elementary,1302280,FULTON COUNTY,Chattahoochee Hills Charter School,GA,FULTON COUNTY,FAIRBURN,34,-85,9670 Rivertown Rd,30213,
3404,AA001170,Elementary,,,PLYMOUTH CHRISTIAN ELEMENTARY,MI,KENT,GRAND RAPIDS,43,-86,1000 BALL AVE NE,49505,1
3405,01489257,Elementary,,,ST MICHAEL PARISH SCHOOL,WV,OHIO,WHEELING,40,-81,1221 NATIONAL RD,26003,1
3406,A0300576,Combined elem/sec,,,OAK GROVE AT THE RANCH,CA,RIVERSIDE,PERRIS,34,-117,1251 N A ST,92570,1
3407,A1700639,Combined elem/sec,,,CT CHRISTIAN ACADEMY,CT,NEW HAVEN,MERIDEN,42,-73,PO BOX 2777,6450,1
3408,A0701445,Elementary,,,DE LA SALLE BLACKFEET SCHOOL,MT,GLACIER,BROWNING,49,-113,PO BOX 1489,59417,1
3409,A9104165,Elementary,,,ST CATHERINE ELEMENTARY SCHOOL,ND,BARNES,VALLEY CITY,47,-98,540 3RD AVE NE,58072,1
3410,180012202538,High,1800122,CHRISTEL HOUSE DORS,Christel House DORS,IN,MARION COUNTY,INDIANAPOLIS,40,-86,2717 S East St,46225,
3411,00754069,Elementary,,,ST HENRY CATHOLIC SCHOOL,MO,MISSISSIPPI,CHARLESTON,37,-89,306 CT ST,63834,1
3412,330324000536,Middle,3303240,GOFFSTOWN SCHOOL DISTRICT,Mountain View Middle School,NH,HILLSBOROUGH COUNTY,GOFFSTOWN,43,-72,41 Lauren Ln.,3045,
3413,A0105875,Elementary,,,CONCORDIA ACADEMY,NE,DOUGLAS,OMAHA,41,-96,1821 N 90TH ST,68114,1
3414,020051000443,Elementary,200510,MATANUSKA-SUSITNA BOROUGH SCHOOL DISTRICT,Larson Elementary,AK,MATANUSKA-SUSITNA BOROUGH,WASILLA,62,-149,2722 E Seldon Rd,99654,
3415,01264903,Combined elem/sec,,,CALVARY FELLOWSHIP MENNONITE,SC,BARNWELL,BLACKVILLE,33,-81,2436 HEALING SPRINGS RD,29817,1
3416,A1592121,Elementary,,,CHINOOK SPIRIT CHILDRENS ACADEMY,NM,BERNALILLO,ALBUQUERQUE,35,-107,PO BOX 65158,87193,1
3417,A1503550,Combined elem/sec,,,HUTTERVILLE COLONY ELEMENTARY - 01,SD,BROWN,STRATFORD,45,-98,14625 401ST AVE,57474,1
3418,061233010292,Middle,612330,ELK GROVE UNIFIED,Samuel Jackman Middle,CA,SACRAMENTO COUNTY,SACRAMENTO,38,-121,7925 Kentwal Dr.,95823,
3419,320000100856,High,3200001,STATE-SPONSORED CHARTER SCHOOLS,Equipo Academy,NV,CLARK COUNTY,LAS VEGAS,36,-115,4131 E Bonanza Rd.,89110,
3420,A0900569,Combined elem/sec,,,STELLAR LEARNING ACADEMY,CA,SANTA CLARA,CAMPBELL,37,-122,1 W CAMPBELL AVE STE J71,95008,1
3421,400078902813,High,4000789,OKLAHOMA YOUTH ACADEMY,OYA CHARTER TECUMSEH 9TH-12TH,OK,POTTAWATOMIE COUNTY,TECUMSEH,35,-97,700 S  9th St,74873,
3422,BB162265,Combined elem/sec,,,LIGHTHOUSE APOSTOLIC ACADEMY,OR,UNION,LA GRANDE,45,-118,10501 W 1ST ST,97850,1
3423,A0901360,Combined elem/sec,,,STRONG ROCK CHRISTIAN SCHOOL,GA,HENRY,LOCUST GROVE,33,-84,4200 STRONG ROCK PKWY,30248,1
3424,551365002695,High,5513650,SHEBOYGAN AREA SCHOOL DISTRICT,George D Warriner High School for Personalized Learning,WI,SHEBOYGAN COUNTY,SHEBOYGAN,44,-88,712 Riverfront Dr,53081,
3425,090051000092,High,900510,BRISTOL SCHOOL DISTRICT,Bristol Central High School,CT,HARTFORD COUNTY,BRISTOL,42,-73,480 Wolcott St.,6010,
3426,100005600369,High,1000056,DESIGN THINKING ACADEMY,Design Thinking Academy,DE,NEW CASTLE COUNTY,NEWARK,40,-76,179 Stanton Christiana Road,19702,
3427,00459686,Elementary,,,PELLA CHRISTIAN GRADE SCHOOL,IA,MARION,PELLA,41,-93,216 LIBERTY ST,50219,1
3428,340073503055,Elementary,3400735,HATIKVAH INTERNATIONAL ACADEMY CHARTER SCHOOL,Hatikvah International Academy Charter School,NJ,MIDDLESEX COUNTY,EAST BRUNSWICK,40,-74,7 Lexington Avenue,8816,
3429,470014802339,Elementary,4700148,SHELBY COUNTY,DuBois Elementary School of Arts  Technology,TN,SHELBY COUNTY,MEMPHIS,35,-90,817 Brownlee RD,38116,
3430,170993006511,High,1709930,CITY OF CHICAGO SD 299,YCCS-Austin Career Ed Cntr HS,IL,COOK COUNTY,CHICAGO,42,-88,5352 W Chicago Ave,60651,
3431,02041034,Combined elem/sec,,,RAINBOW CENTER FOR COMMUNICATIVE DISORDERS,MO,JACKSON,BLUE SPRINGS,39,-94,900 NW WOODS CHAPEL RD,64015,1
3432,270002504407,High,2700025,INTERMEDIATE SCHOOL DISTRICT 287,NEW CONNECTIONS DAY PROGRAM,MN,HENNEPIN COUNTY,EDEN PRAIRIE,45,-93,11010 PRAIRIE LAKES DRIVE,55344,
3433,A1500708,Combined elem/sec,,,WINDHAM CDT,CT,TOLLAND,MANSFIELD CENTER,42,-72,189 STORRS RD,6250,1
3434,A1102126,Combined elem/sec,,,SIGNAL CENTER - CHATTANOOGA,TN,HAMILTON,CHATTANOOGA,35,-85,109 N GERMANTOWN RD,37411,1
3435,050039901473,Middle,500074,LISA ACADEMY CHARTER,LISA ACADEMY NORTH MIDDLE CHARTER SCHOOL,AR,PULASKI COUNTY,SHERWOOD,35,-92,5410 LANDERS RD,72117,
3436,080360000477,Elementary,803600,WELD COUNTY SCHOOL DISTRICT NO. RE-2,GALETON ELEMENTARY SCHOOL,CO,WELD COUNTY,GALETON,41,-105,24750 THIRD STREET,80622,
3437,A1101179,Combined elem/sec,,,THE CHILDRENS GUILD,MD,BALTIMORE,BALTIMORE,39,-77,410 E JEFFREY ST,21225,1
3438,330330800727,High,3303308,KREIVA ACADEMY PUBLIC CHARTER SCHOOL DISTRICT,Kreiva Academy Public Charter School (H),NH,HILLSBOROUGH COUNTY,MANCHESTER,43,-71,470 Pine St.,3104,
3439,220015502376,Elementary,2200255,RENEW SCHAUMBURG ELEMENTARY,ReNEW Schaumburg Elementary,LA,ORLEANS PARISH,NEW ORLEANS,30,-90,12000 Hayne Blvd,70128,
3440,390516304091,High,3905163,TRUMBULL CAREER & TECH CTR,Trumbull Career & Tech  Center,OH,TRUMBULL COUNTY,WARREN,41,-81,528 Educational Hwy NW,44483,
3441,00033003,Elementary,,,SAN FRANCISCO DE ASIS,AZ,COCONINO,FLAGSTAFF,35,-112,1600 E ROUTE 66,86001,1
3442,02068952,Combined elem/sec,,,FAITH CHRISTIAN ACADEMY,WI,SHEBOYGAN,PLYMOUTH,44,-88,1223 KRUMREY ST,53073,1
